"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id0","Input.question0","Input.answer0","Input.response0","Input.label0","Input.id1","Input.question1","Input.answer1","Input.response1","Input.label1","Input.id2","Input.question2","Input.answer2","Input.response2","Input.label2","Input.id3","Input.question3","Input.answer3","Input.response3","Input.label3","Input.id4","Input.question4","Input.answer4","Input.response4","Input.label4","Input.id5","Input.question5","Input.answer5","Input.response5","Input.label5","Input.id6","Input.question6","Input.answer6","Input.response6","Input.label6","Input.id7","Input.question7","Input.answer7","Input.response7","Input.label7","Input.id8","Input.question8","Input.answer8","Input.response8","Input.label8","Input.id9","Input.question9","Input.answer9","Input.response9","Input.label9","Answer.QA0","Answer.QA1","Answer.QA2","Answer.QA3","Answer.QA4","Answer.QA5","Answer.QA6","Answer.QA7","Answer.QA8","Answer.QA9","Approve","Reject"
"36AZSFEYZ45132GXV8KWIAKRRSGBVA","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3SUWZRL0MZIGHZB9UTJGWA631NEE6O","AL5YST63LLYWK","Submitted","Mon Nov 25 14:10:18 PST 2019","Mon Nov 25 14:18:29 PST 2019","Mon Dec 02 14:18:29 PST 2019","","","","491","100% (26/26)","100% (6/6)","100% (6/6)","350","what chinese era name did kublai adopt ?","zhongtong","möngke khan commenced a military campaign against the chinese song dynasty in southern china","quac","377","in what country was a full-scale working railway steam locomotive first invented ?","united kingdom","the first full-scale working railway steam locomotive was built by richard trevithick in the united kingdom and , on 21 february 1804","quac","305","what network was designed by the french","cyclades packet switching network","the cyclades packet switching network was designed","bert:ss_pgn:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","363","what were the annual carriage fees for the channels ?","£ 30m","they were £ 30m","ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","363","what were the annual carriage fees for the channels ?","£ 30m","fixed annual carriage fees of £ 30m for the channels","quac","326","how many bodies of water makes up lake constance ?","three","lake constance consists of three bodies of water :","quac","314","what could be attributed to gravity acceleration around the earth ?","the moon","the acceleration of the moon around the earth around the earth could be attributed to gravity acceleration","ss+_pgn_pre","392","secular arab nationalism was blamed for both the defeat of arab troops as well as what type of stagnation ?","economic","economic was blamed for both the defeat of both the defeat of arab troops","gpt_ss+_oqa","373","who governed the central region in the yuan ?","the central secretariat","Central Secretariat","c","383","other than the steamboat , what modern form of travel brought visitors to florida ?","railroad","the railroad brought visitors to florida","gpt_ss:gpt_ss+","a","d","d","b","d","e","d","e","b","e"
"3OND0WXMHWKUS4XX0A5I4HZ3MAIEHN","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3FE7TXL1LJSHW1IDGI2D0EE54M5Q22","A1C8FN01981A69","Submitted","Mon Nov 25 15:30:30 PST 2019","Mon Nov 25 15:39:19 PST 2019","Mon Dec 02 15:39:19 PST 2019","","","","529","100% (100/100)","0% (0/0)","0% (0/0)","388","does bskyb carry any control over a channels content ?","not","bskyb carries any control over a channels content in bskyb does not","ss_pgn","346","who described kublai 's china to europe ?","marco polo","marco polo described kublai 's china","bert:ss_pgn:ss_pgn_pre","315","in what year did fresno experience the most rainfall ?","1885","fresno experienced the most rainfall in 1885","bert:ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss+_oqa","372","which country does the rhine encounter it 's main tributaries ?","germany","it encounter it's main tributaries in germany","gpt_ss+","391","what was the incident over taxes at ballarat called ?","eureka stockade","in 1854 at ballarat there was an armed rebellion against the government of victoria by miners protesting against mining taxes","quac","383","other than the steamboat , what modern form of travel brought visitors to florida ?","railroad","extension of the Florida East Coast Railway","c","330","what skin-related symptom appears from the pneumonic plague ?","purple skin patches","purple skin patches appears from the pneumonic plague","bert","345","what is the seating arrangement of the debating chamber ?","hemicycle","it is hemicycle","bert:ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","379","what types of programs help to redistribute wealth ?","social welfare","social welfare programs help to nerve peripher wealth","gpt_ss","350","what chinese era name did kublai adopt ?","zhongtong","Zhongtong","c","e","e","e","e","c","e","e","e","e","b"
"3OND0WXMHWKUS4XX0A5I4HZ3MAIEHN","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3R6P78PK7LGK3BICW1HX7NJTZFSTGS","A31CNXHGR49DJR","Submitted","Tue Nov 26 06:09:43 PST 2019","Tue Nov 26 06:10:54 PST 2019","Tue Dec 03 06:10:54 PST 2019","","","","71","100% (497/497)","100% (67/67)","100% (67/67)","388","does bskyb carry any control over a channels content ?","not","bskyb carries any control over a channels content in bskyb does not","ss_pgn","346","who described kublai 's china to europe ?","marco polo","marco polo described kublai 's china","bert:ss_pgn:ss_pgn_pre","315","in what year did fresno experience the most rainfall ?","1885","fresno experienced the most rainfall in 1885","bert:ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss+_oqa","372","which country does the rhine encounter it 's main tributaries ?","germany","it encounter it's main tributaries in germany","gpt_ss+","391","what was the incident over taxes at ballarat called ?","eureka stockade","in 1854 at ballarat there was an armed rebellion against the government of victoria by miners protesting against mining taxes","quac","383","other than the steamboat , what modern form of travel brought visitors to florida ?","railroad","extension of the Florida East Coast Railway","c","330","what skin-related symptom appears from the pneumonic plague ?","purple skin patches","purple skin patches appears from the pneumonic plague","bert","345","what is the seating arrangement of the debating chamber ?","hemicycle","it is hemicycle","bert:ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","379","what types of programs help to redistribute wealth ?","social welfare","social welfare programs help to nerve peripher wealth","gpt_ss","350","what chinese era name did kublai adopt ?","zhongtong","Zhongtong","c","d","e","e","e","c","a","e","e","d","b"
"3PZDSVZ3J5M4AYMFE2OI0FK8VXX4NG","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","369J354OFEFE1D700O94WDRFF7JG66","A31CNXHGR49DJR","Submitted","Tue Nov 26 06:18:04 PST 2019","Tue Nov 26 06:19:10 PST 2019","Tue Dec 03 06:19:10 PST 2019","","","","66","100% (497/497)","100% (67/67)","100% (67/67)","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","Red Army","c","340","how many pounds of steam per kilowatt hour does the energiprojekt ab engine use ?","8.8","it is a single-step , 5-cylinder engine ( no compound ) with superheated steam and consumes approx . 4 kg ( 8.8 lb ) of steam per kwh","quac","377","in what country was a full-scale working railway steam locomotive first invented ?","united kingdom","it was first working in the united kingdom","ss_pgn_pre","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","the red army was pushing deep into polish territory","ss_pgn_pre:gpt_ss_oqa","327","what year saw the earliest recorded use of the steam engine indicator ?","1851","1851 saw the earliest recorded use","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","317","when did hamas drive the plo out of gaza ?","2007","hamas drove the plo out in 2007","ss+_pgn:ss+_pgn_pre:gpt_ss_sm:gpt_ss+_sm:gpt_ss+_sm_o","372","which country does the rhine encounter it 's main tributaries ?","germany","it possesses germany","gpt_ss","349","what can the non-elected members from the scottish government not do ?","vote","the debating chamber of the scottish parliament has seating arranged in a hemicycle , which reflects the desire to encourage consensus amongst elected members","quac","312","how long as the u.s. government been actively engaged in efforts to counter islamism ?","since 2001","the u.s. government has engaged in efforts to counter islamism , or violent islamism , since 2001","quac","360","what part the composition of the earth 's atmosphere is comprised of oxygen ?","major","major","c","b","e","d","e","e","e","d","c","e","b"
"3PZDSVZ3J5M4AYMFE2OI0FK8VXX4NG","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3907X2AHF1AWWPHYG5NO09OV0SNP2J","A2P887RDKZ27ZF","Submitted","Tue Nov 26 02:47:26 PST 2019","Tue Nov 26 02:49:02 PST 2019","Tue Dec 03 02:49:02 PST 2019","","","","96","0% (0/0)","0% (0/0)","0% (0/0)","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","Red Army","c","340","how many pounds of steam per kilowatt hour does the energiprojekt ab engine use ?","8.8","it is a single-step , 5-cylinder engine ( no compound ) with superheated steam and consumes approx . 4 kg ( 8.8 lb ) of steam per kwh","quac","377","in what country was a full-scale working railway steam locomotive first invented ?","united kingdom","it was first working in the united kingdom","ss_pgn_pre","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","the red army was pushing deep into polish territory","ss_pgn_pre:gpt_ss_oqa","327","what year saw the earliest recorded use of the steam engine indicator ?","1851","1851 saw the earliest recorded use","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","317","when did hamas drive the plo out of gaza ?","2007","hamas drove the plo out in 2007","ss+_pgn:ss+_pgn_pre:gpt_ss_sm:gpt_ss+_sm:gpt_ss+_sm_o","372","which country does the rhine encounter it 's main tributaries ?","germany","it possesses germany","gpt_ss","349","what can the non-elected members from the scottish government not do ?","vote","the debating chamber of the scottish parliament has seating arranged in a hemicycle , which reflects the desire to encourage consensus amongst elected members","quac","312","how long as the u.s. government been actively engaged in efforts to counter islamism ?","since 2001","the u.s. government has engaged in efforts to counter islamism , or violent islamism , since 2001","quac","360","what part the composition of the earth 's atmosphere is comprised of oxygen ?","major","major","c","b","e","e","e","e","e","e","c","e","b"
"3PZDSVZ3J5M4AYMFE2OI0FK8VXX4NG","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3OS4RQUCRAKETPS0LVKUP8DVRR8BFW","A1C8FN01981A69","Submitted","Mon Nov 25 18:54:38 PST 2019","Mon Nov 25 19:06:27 PST 2019","Mon Dec 02 19:06:27 PST 2019","","","","709","100% (100/100)","0% (0/0)","0% (0/0)","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","Red Army","c","340","how many pounds of steam per kilowatt hour does the energiprojekt ab engine use ?","8.8","it is a single-step , 5-cylinder engine ( no compound ) with superheated steam and consumes approx . 4 kg ( 8.8 lb ) of steam per kwh","quac","377","in what country was a full-scale working railway steam locomotive first invented ?","united kingdom","it was first working in the united kingdom","ss_pgn_pre","308","what army was pushing deep into polish territory to pursue the germans in 1944 ?","the red army","the red army was pushing deep into polish territory","ss_pgn_pre:gpt_ss_oqa","327","what year saw the earliest recorded use of the steam engine indicator ?","1851","1851 saw the earliest recorded use","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","317","when did hamas drive the plo out of gaza ?","2007","hamas drove the plo out in 2007","ss+_pgn:ss+_pgn_pre:gpt_ss_sm:gpt_ss+_sm:gpt_ss+_sm_o","372","which country does the rhine encounter it 's main tributaries ?","germany","it possesses germany","gpt_ss","349","what can the non-elected members from the scottish government not do ?","vote","the debating chamber of the scottish parliament has seating arranged in a hemicycle , which reflects the desire to encourage consensus amongst elected members","quac","312","how long as the u.s. government been actively engaged in efforts to counter islamism ?","since 2001","the u.s. government has engaged in efforts to counter islamism , or violent islamism , since 2001","quac","360","what part the composition of the earth 's atmosphere is comprised of oxygen ?","major","major","c","b","e","e","e","e","e","e","c","e","b"
"3KTCJ4SCVG6H0H4WFJQGP2O5ENDM1L","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","392CY0QWG2WEIH9H7OGSKRKHXPHI4I","A1C8FN01981A69","Submitted","Mon Nov 25 14:12:39 PST 2019","Mon Nov 25 14:17:54 PST 2019","Mon Dec 02 14:17:54 PST 2019","","","","315","100% (100/100)","0% (0/0)","0% (0/0)","369","what is one variable on which the running time may be contingent ?","the instance","the instance is one","bert","330","what skin-related symptom appears from the pneumonic plague ?","purple skin patches","the enlarged lymph prophetic appears","gpt_ss","312","how long as the u.s. government been actively engaged in efforts to counter islamism ?","since 2001","since 2001 been actively engaged in efforts to counter islamism","ss_pgn:ss+_pgn:ss+_pgn_pre","313","how did the better jacksonville plan generate money ?","authorized a half-penny sales tax","it generated money by half-penny sales tax","ss+_pgn","364","what effect did breathing priestley 's discovered gas have on the experiment 's mouse ?","active","it had active","gpt_ss+_sm_o","344","how many scalar equations were formed into a set by james maxwell ?","20","20","c","328","what is the major tributary for the rhine ?","aare","the rhine emerges from lake constance , flows generally westward , as the hochrhein , passes the rhine falls","quac","390","what were the saxon palace and brühl palace in prewar warsaw ?","the most distinctive buildings","the most distinctive buildings were the saxon palace and brühl palace","bert","372","which country does the rhine encounter it 's main tributaries ?","germany","Germany","c","396","where did france win a war in the 1950 's","algeria","Algeria","c","e","c","e","e","d","b","c","e","b","b"
"3KTCJ4SCVG6H0H4WFJQGP2O5ENDM1L","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3EKVH9QMEZ9N7SE8BWWT0F76M9XD26","A31CNXHGR49DJR","Submitted","Tue Nov 26 06:00:00 PST 2019","Tue Nov 26 06:01:04 PST 2019","Tue Dec 03 06:01:04 PST 2019","","","","64","100% (497/497)","100% (67/67)","100% (67/67)","369","what is one variable on which the running time may be contingent ?","the instance","the instance is one","bert","330","what skin-related symptom appears from the pneumonic plague ?","purple skin patches","the enlarged lymph prophetic appears","gpt_ss","312","how long as the u.s. government been actively engaged in efforts to counter islamism ?","since 2001","since 2001 been actively engaged in efforts to counter islamism","ss_pgn:ss+_pgn:ss+_pgn_pre","313","how did the better jacksonville plan generate money ?","authorized a half-penny sales tax","it generated money by half-penny sales tax","ss+_pgn","364","what effect did breathing priestley 's discovered gas have on the experiment 's mouse ?","active","it had active","gpt_ss+_sm_o","344","how many scalar equations were formed into a set by james maxwell ?","20","20","c","328","what is the major tributary for the rhine ?","aare","the rhine emerges from lake constance , flows generally westward , as the hochrhein , passes the rhine falls","quac","390","what were the saxon palace and brühl palace in prewar warsaw ?","the most distinctive buildings","the most distinctive buildings were the saxon palace and brühl palace","bert","372","which country does the rhine encounter it 's main tributaries ?","germany","Germany","c","396","where did france win a war in the 1950 's","algeria","Algeria","c","e","c","e","e","e","b","c","e","b","b"
"39I4RL8QGJMC0204B4T5VVNC9LOH4K","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","30LB5CDZNDFJEJGQORHC8JXUCS2Z0J","A1C8FN01981A69","Submitted","Mon Nov 25 18:24:09 PST 2019","Mon Nov 25 18:27:05 PST 2019","Mon Dec 02 18:27:05 PST 2019","","","","176","100% (100/100)","0% (0/0)","0% (0/0)","392","secular arab nationalism was blamed for both the defeat of arab troops as well as what type of stagnation ?","economic","the defeat along with economic stagnation in the defeated countries , was blamed on the secular arab nationalism of the ruling regimes","quac","341","how do regimes fight against cultural imperialism ?","bans","regimes fight bans on foreign popular culture, control of the internet and unauthorised satellite dishes","gpt_ss+","320","what was the name given to a section of kearney boulevard in efforts to change the areas image ?","brookhaven","Brookhaven","c","374","when was ambulatory care pharmacy approved as its own certification ?","2011","it was approved in 2011","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","358","what district of warsaw chose the president between 1994 and 1999 ?","centrum","the president was district centrum","gpt_ss","357","what are free-to-air encrypted broadcasts known as ?","free-to-view","free-to-view are free-to-view","gpt_ss:gpt_ss_oqa","382","what is victoria 's highest monthly temperature ?","48.8 ° c","victoria 's highest monthly temperature is 48.8 ° c","ss_pgn","322","what is the first major bend in the rhine called ?","rhine knee","in the centre of basel , the first major city in the course of the stream , is located the "" rhine knee ""","quac","323","when a pathogen has been eaten by a phagocyte it becomes trapped in what vesicle ?","phagosome","phagosome","bert:c","332","how was the school able to bring aboard the best talented students ?","identify , recruit","it was programs","ss_pgn:ss_pgn_pre:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","e","d","b","e","d","b","e","d","b","c"
"39I4RL8QGJMC0204B4T5VVNC9LOH4K","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3DI28L7YXBJLADACON7Z1EFMUF81EU","A2P887RDKZ27ZF","Submitted","Tue Nov 26 02:47:38 PST 2019","Tue Nov 26 02:52:58 PST 2019","Tue Dec 03 02:52:58 PST 2019","","","","320","0% (0/0)","0% (0/0)","0% (0/0)","392","secular arab nationalism was blamed for both the defeat of arab troops as well as what type of stagnation ?","economic","the defeat along with economic stagnation in the defeated countries , was blamed on the secular arab nationalism of the ruling regimes","quac","341","how do regimes fight against cultural imperialism ?","bans","regimes fight bans on foreign popular culture, control of the internet and unauthorised satellite dishes","gpt_ss+","320","what was the name given to a section of kearney boulevard in efforts to change the areas image ?","brookhaven","Brookhaven","c","374","when was ambulatory care pharmacy approved as its own certification ?","2011","it was approved in 2011","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","358","what district of warsaw chose the president between 1994 and 1999 ?","centrum","the president was district centrum","gpt_ss","357","what are free-to-air encrypted broadcasts known as ?","free-to-view","free-to-view are free-to-view","gpt_ss:gpt_ss_oqa","382","what is victoria 's highest monthly temperature ?","48.8 ° c","victoria 's highest monthly temperature is 48.8 ° c","ss_pgn","322","what is the first major bend in the rhine called ?","rhine knee","in the centre of basel , the first major city in the course of the stream , is located the "" rhine knee ""","quac","323","when a pathogen has been eaten by a phagocyte it becomes trapped in what vesicle ?","phagosome","phagosome","bert:c","332","how was the school able to bring aboard the best talented students ?","identify , recruit","it was programs","ss_pgn:ss_pgn_pre:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","e","e","b","e","e","d","e","e","b","a"
"39I4RL8QGJMC0204B4T5VVNC9LOH4K","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3Y54SXRO1MQ38TJ7G66EB2KK8NAUTW","A31CNXHGR49DJR","Submitted","Tue Nov 26 06:23:08 PST 2019","Tue Nov 26 06:30:10 PST 2019","Tue Dec 03 06:30:10 PST 2019","","","","422","100% (497/497)","100% (67/67)","100% (67/67)","392","secular arab nationalism was blamed for both the defeat of arab troops as well as what type of stagnation ?","economic","the defeat along with economic stagnation in the defeated countries , was blamed on the secular arab nationalism of the ruling regimes","quac","341","how do regimes fight against cultural imperialism ?","bans","regimes fight bans on foreign popular culture, control of the internet and unauthorised satellite dishes","gpt_ss+","320","what was the name given to a section of kearney boulevard in efforts to change the areas image ?","brookhaven","Brookhaven","c","374","when was ambulatory care pharmacy approved as its own certification ?","2011","it was approved in 2011","bert:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa:gpt_ss+_sm_o","358","what district of warsaw chose the president between 1994 and 1999 ?","centrum","the president was district centrum","gpt_ss","357","what are free-to-air encrypted broadcasts known as ?","free-to-view","free-to-view are free-to-view","gpt_ss:gpt_ss_oqa","382","what is victoria 's highest monthly temperature ?","48.8 ° c","victoria 's highest monthly temperature is 48.8 ° c","ss_pgn","322","what is the first major bend in the rhine called ?","rhine knee","in the centre of basel , the first major city in the course of the stream , is located the "" rhine knee ""","quac","323","when a pathogen has been eaten by a phagocyte it becomes trapped in what vesicle ?","phagosome","phagosome","bert:c","332","how was the school able to bring aboard the best talented students ?","identify , recruit","it was programs","ss_pgn:ss_pgn_pre:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","e","e","b","e","d","d","e","e","b","c"
"3TZ0XG8CBUPK4X5NPVVQZQ5TSUC98T","379L1CFRK7RME4NKHT6OB6ZS8D68TT","Question-Answer response fluency survey","Given a Question, Answer and a Response, determine if the Response contains the correct answer and is fluent, humanlike and grammatically correct.","QA, Conversation, Fluency","$0.15","Mon Nov 25 13:56:20 PST 2019","5","BatchId:3848737;OriginalHitTemplateId:928390909;","3600","604800","Mon Dec 02 13:56:20 PST 2019","","","3BWI6RSP7HEZLZPED3O82O6ZX2M7ED","A31CNXHGR49DJR","Submitted","Tue Nov 26 06:08:14 PST 2019","Tue Nov 26 06:09:43 PST 2019","Tue Dec 03 06:09:43 PST 2019","","","","89","100% (497/497)","100% (67/67)","100% (67/67)","359","who did the geographic scholars work for ?","colonizing empires","they worked for the european empire","ss_pgn:ss_pgn_pre:ss+_pgn:ss+_pgn_pre:gpt_ss:gpt_ss+:gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","381","which country 's imports became the de facto mass market leaders ?","japan","japanese 's imports became the de facto mass market leaders","ss+_pgn_pre","342","for what nation did ribault initially claim what is now jacksonville ?","france","ribault erected a stone column near present-day jacksonville claiming the newly discovered land for france","quac","355","what persons were not allowed to settle in new france ?","non-catholics","non-Catholics","c","341","how do regimes fight against cultural imperialism ?","bans","they fight bans on foreign popular culture, control of the internet and unauthorised satellite dishes","gpt_ss_sm:gpt_ss+_sm:gpt_ss_oqa:gpt_ss+_oqa","343","why are some forces due to that are impossible to model ?","gradient of potentials","they are gradient of potentials","gpt_ss+_sm_o","317","when did hamas drive the plo out of gaza ?","2007","hamas drove the plo out 2007","bert:gpt_ss+_oqa","396","where did france win a war in the 1950 's","algeria","france fought and lost a bitter war in vietnam in the 1950s","quac","393","what does paul krugmen think has had an observable effect on inequality in the u.s. ?","trade liberalisation","trade liberalization may shift economic inequality from a global to a domestic scale","quac","348","what was sadat seeking by releasing islamists from prison ?","political support","sadat seeking was making peace with israel","gpt_ss+_oqa","c","e","e","b","e","d","d","c","e","c"
